id,id_entrepot,id_proprietaire,datetime,capteur1,capteur2,capteur3
HUM-ENT_DEMO-00070,ENT_DEMO,OWN_DEMO,2025-01-03 21:00:00,57.04,66.78,61.67
HUM-ENT_DEMO-00071,ENT_DEMO,OWN_DEMO,2025-01-03 22:00:00,71.01,62.84,68.38
HUM-ENT_DEMO-00072,ENT_DEMO,OWN_DEMO,2025-01-03 23:00:00,65.87,67.68,65.81
HUM-ENT_DEMO-00073,ENT_DEMO,OWN_DEMO,2025-01-04 00:00:00,58.04,60.39,64.9
HUM-ENT_DEMO-00074,ENT_DEMO,OWN_DEMO,2025-01-04 01:00:00,63.03,71.49,64.74
HUM-ENT_DEMO-00075,ENT_DEMO,OWN_DEMO,2025-01-04 02:00:00,69.39,65.43,63.63
HUM-ENT_DEMO-00076,ENT_DEMO,OWN_DEMO,2025-01-04 03:00:00,62.51,51.49,66.07
HUM-ENT_DEMO-00077,ENT_DEMO,OWN_DEMO,2025-01-04 04:00:00,63.42,64.92,73.55
HUM-ENT_DEMO-00078,ENT_DEMO,OWN_DEMO,2025-01-04 05:00:00,65.99,60.99,70.79
HUM-ENT_DEMO-00079,ENT_DEMO,OWN_DEMO,2025-01-04 06:00:00,59.33,68.53,64.12
HUM-ENT_DEMO-00080,ENT_DEMO,OWN_DEMO,2025-01-04 07:00:00,66.7,70.9,66.79
HUM-ENT_DEMO-00081,ENT_DEMO,OWN_DEMO,2025-01-04 08:00:00,68.97,57.7,64.96
HUM-ENT_DEMO-00082,ENT_DEMO,OWN_DEMO,2025-01-04 09:00:00,62.23,66.73,66.71
HUM-ENT_DEMO-00083,ENT_DEMO,OWN_DEMO,2025-01-04 10:00:00,61.5,60.03,63.89
HUM-ENT_DEMO-00084,ENT_DEMO,OWN_DEMO,2025-01-04 11:00:00,65.11,70.73,66.71
HUM-ENT_DEMO-00085,ENT_DEMO,OWN_DEMO,2025-01-04 12:00:00,69.45,64.44,63.52
HUM-ENT_DEMO-00086,ENT_DEMO,OWN_DEMO,2025-01-04 13:00:00,60.53,71.33,63.08
HUM-ENT_DEMO-00087,ENT_DEMO,OWN_DEMO,2025-01-04 14:00:00,64.1,70.91,66.3
HUM-ENT_DEMO-00088,ENT_DEMO,OWN_DEMO,2025-01-04 15:00:00,69.58,59.83,65.09
HUM-ENT_DEMO-00089,ENT_DEMO,OWN_DEMO,2025-01-04 16:00:00,61.09,59.82,64.82
HUM-ENT_DEMO-00090,ENT_DEMO,OWN_DEMO,2025-01-04 17:00:00,65.2,63.0,65.11
HUM-ENT_DEMO-00091,ENT_DEMO,OWN_DEMO,2025-01-04 18:00:00,57.35,63.4,59.42
HUM-ENT_DEMO-00092,ENT_DEMO,OWN_DEMO,2025-01-04 19:00:00,61.98,54.37,63.4
HUM-ENT_DEMO-00093,ENT_DEMO,OWN_DEMO,2025-01-04 20:00:00,55.44,66.68,64.5
HUM-ENT_DEMO-00094,ENT_DEMO,OWN_DEMO,2025-01-04 21:00:00,58.51,57.69,68.19
HUM-ENT_DEMO-00095,ENT_DEMO,OWN_DEMO,2025-01-04 22:00:00,67.11,79.71,65.87
HUM-ENT_DEMO-00096,ENT_DEMO,OWN_DEMO,2025-01-04 23:00:00,70.57,71.87,66.07
HUM-ENT_DEMO-00097,ENT_DEMO,OWN_DEMO,2025-01-05 00:00:00,62.04,71.25,62.89
HUM-ENT_DEMO-00098,ENT_DEMO,OWN_DEMO,2025-01-05 01:00:00,62.29,66.06,66.8
HUM-ENT_DEMO-00099,ENT_DEMO,OWN_DEMO,2025-01-05 02:00:00,63.36,66.81,62.18
HUM-ENT_DEMO-00100,ENT_DEMO,OWN_DEMO,2025-01-05 03:00:00,67.67,72.43,63.03
HUM-ENT_DEMO-00101,ENT_DEMO,OWN_DEMO,2025-01-05 04:00:00,66.04,60.01,66.28
HUM-ENT_DEMO-00102,ENT_DEMO,OWN_DEMO,2025-01-05 05:00:00,63.2,53.96,66.78
HUM-ENT_DEMO-00103,ENT_DEMO,OWN_DEMO,2025-01-05 06:00:00,50.06,63.88,56.72
HUM-ENT_DEMO-00104,ENT_DEMO,OWN_DEMO,2025-01-05 07:00:00,67.22,56.26,65.96
HUM-ENT_DEMO-00105,ENT_DEMO,OWN_DEMO,2025-01-05 08:00:00,67.64,59.95,66.74
HUM-ENT_DEMO-00106,ENT_DEMO,OWN_DEMO,2025-01-05 09:00:00,68.15,67.46,68.39
HUM-ENT_DEMO-00107,ENT_DEMO,OWN_DEMO,2025-01-05 10:00:00,67.25,67.48,68.45
HUM-ENT_DEMO-00108,ENT_DEMO,OWN_DEMO,2025-01-05 11:00:00,60.62,64.27,66.97
HUM-ENT_DEMO-00109,ENT_DEMO,OWN_DEMO,2025-01-05 12:00:00,55.33,60.15,63.17
HUM-ENT_DEMO-00110,ENT_DEMO,OWN_DEMO,2025-01-05 13:00:00,64.88,60.63,64.08
HUM-ENT_DEMO-00111,ENT_DEMO,OWN_DEMO,2025-01-05 14:00:00,62.4,64.61,66.85
HUM-ENT_DEMO-00112,ENT_DEMO,OWN_DEMO,2025-01-05 15:00:00,59.01,66.27,65.06
HUM-ENT_DEMO-00113,ENT_DEMO,OWN_DEMO,2025-01-05 16:00:00,61.73,78.9,66.52
HUM-ENT_DEMO-00114,ENT_DEMO,OWN_DEMO,2025-01-05 17:00:00,67.55,69.94,64.84
HUM-ENT_DEMO-00115,ENT_DEMO,OWN_DEMO,2025-01-05 18:00:00,56.3,65.79,59.2
HUM-ENT_DEMO-00116,ENT_DEMO,OWN_DEMO,2025-01-05 19:00:00,67.29,69.01,62.82
HUM-ENT_DEMO-00117,ENT_DEMO,OWN_DEMO,2025-01-05 20:00:00,72.86,70.99,68.72
HUM-ENT_DEMO-00118,ENT_DEMO,OWN_DEMO,2025-01-05 21:00:00,70.69,65.2,66.73
HUM-ENT_DEMO-00119,ENT_DEMO,OWN_DEMO,2025-01-05 22:00:00,62.94,64.54,58.74
HUM-ENT_DEMO-00120,ENT_DEMO,OWN_DEMO,2025-01-05 23:00:00,65.96,64.44,67.74
HUM-ENT_DEMO-00121,ENT_DEMO,OWN_DEMO,2025-01-06 00:00:00,62.27,68.47,63.59
HUM-ENT_DEMO-00122,ENT_DEMO,OWN_DEMO,2025-01-06 01:00:00,62.95,66.15,63.07
HUM-ENT_DEMO-00123,ENT_DEMO,OWN_DEMO,2025-01-06 02:00:00,68.74,60.92,66.33
HUM-ENT_DEMO-00124,ENT_DEMO,OWN_DEMO,2025-01-06 03:00:00,67.25,65.52,70.0
HUM-ENT_DEMO-00125,ENT_DEMO,OWN_DEMO,2025-01-06 04:00:00,57.21,64.93,64.3
HUM-ENT_DEMO-00126,ENT_DEMO,OWN_DEMO,2025-01-06 05:00:00,62.73,69.13,62.87
HUM-ENT_DEMO-00127,ENT_DEMO,OWN_DEMO,2025-01-06 06:00:00,62.66,63.48,62.9
HUM-ENT_DEMO-00128,ENT_DEMO,OWN_DEMO,2025-01-06 07:00:00,61.64,62.82,62.7
HUM-ENT_DEMO-00129,ENT_DEMO,OWN_DEMO,2025-01-06 08:00:00,69.24,57.26,64.69
HUM-ENT_DEMO-00130,ENT_DEMO,OWN_DEMO,2025-01-06 09:00:00,70.53,67.01,68.91
HUM-ENT_DEMO-00131,ENT_DEMO,OWN_DEMO,2025-01-06 10:00:00,66.06,61.61,66.68
HUM-ENT_DEMO-00132,ENT_DEMO,OWN_DEMO,2025-01-06 11:00:00,67.92,57.89,64.9
HUM-ENT_DEMO-00133,ENT_DEMO,OWN_DEMO,2025-01-06 12:00:00,62.4,64.59,66.55
HUM-ENT_DEMO-00134,ENT_DEMO,OWN_DEMO,2025-01-06 13:00:00,68.45,67.91,65.34
HUM-ENT_DEMO-00135,ENT_DEMO,OWN_DEMO,2025-01-06 14:00:00,62.31,73.5,64.92
HUM-ENT_DEMO-00136,ENT_DEMO,OWN_DEMO,2025-01-06 15:00:00,68.58,68.15,63.53
HUM-ENT_DEMO-00137,ENT_DEMO,OWN_DEMO,2025-01-06 16:00:00,60.47,69.42,69.51
HUM-ENT_DEMO-00138,ENT_DEMO,OWN_DEMO,2025-01-06 17:00:00,69.74,61.64,64.48
HUM-ENT_DEMO-00139,ENT_DEMO,OWN_DEMO,2025-01-06 18:00:00,60.61,64.5,66.7
HUM-ENT_DEMO-00140,ENT_DEMO,OWN_DEMO,2025-01-06 19:00:00,64.54,60.8,68.1
HUM-ENT_DEMO-00141,ENT_DEMO,OWN_DEMO,2025-01-06 20:00:00,61.58,61.85,63.87
HUM-ENT_DEMO-00142,ENT_DEMO,OWN_DEMO,2025-01-06 21:00:00,74.2,56.34,63.43
HUM-ENT_DEMO-00143,ENT_DEMO,OWN_DEMO,2025-01-06 22:00:00,72.59,65.13,62.42
HUM-ENT_DEMO-00144,ENT_DEMO,OWN_DEMO,2025-01-06 23:00:00,58.2,69.96,63.29
HUM-ENT_DEMO-00145,ENT_DEMO,OWN_DEMO,2025-01-07 00:00:00,61.51,69.3,57.24
HUM-ENT_DEMO-00146,ENT_DEMO,OWN_DEMO,2025-01-07 01:00:00,72.2,64.13,61.12
HUM-ENT_DEMO-00147,ENT_DEMO,OWN_DEMO,2025-01-07 02:00:00,71.59,69.3,64.95
HUM-ENT_DEMO-00148,ENT_DEMO,OWN_DEMO,2025-01-07 03:00:00,62.41,59.0,61.01
HUM-ENT_DEMO-00149,ENT_DEMO,OWN_DEMO,2025-01-07 04:00:00,67.68,59.88,61.96
HUM-ENT_DEMO-00150,ENT_DEMO,OWN_DEMO,2025-01-07 05:00:00,73.77,66.97,62.93
HUM-ENT_DEMO-00151,ENT_DEMO,OWN_DEMO,2025-01-07 06:00:00,75.4,63.13,62.56
HUM-ENT_DEMO-00152,ENT_DEMO,OWN_DEMO,2025-01-07 07:00:00,72.89,70.38,67.26
HUM-ENT_DEMO-00153,ENT_DEMO,OWN_DEMO,2025-01-07 08:00:00,70.49,72.42,63.26
HUM-ENT_DEMO-00154,ENT_DEMO,OWN_DEMO,2025-01-07 09:00:00,63.34,63.81,52.65
HUM-ENT_DEMO-00155,ENT_DEMO,OWN_DEMO,2025-01-07 10:00:00,66.86,66.12,57.21
HUM-ENT_DEMO-00156,ENT_DEMO,OWN_DEMO,2025-01-07 11:00:00,67.53,80.69,62.16
HUM-ENT_DEMO-00157,ENT_DEMO,OWN_DEMO,2025-01-07 12:00:00,57.45,75.1,64.07
HUM-ENT_DEMO-00158,ENT_DEMO,OWN_DEMO,2025-01-07 13:00:00,70.53,68.0,62.47
HUM-ENT_DEMO-00159,ENT_DEMO,OWN_DEMO,2025-01-07 14:00:00,65.33,64.32,64.25
HUM-ENT_DEMO-00160,ENT_DEMO,OWN_DEMO,2025-01-07 15:00:00,65.21,57.88,62.39
HUM-ENT_DEMO-00161,ENT_DEMO,OWN_DEMO,2025-01-07 16:00:00,63.83,61.96,64.03
HUM-ENT_DEMO-00162,ENT_DEMO,OWN_DEMO,2025-01-07 17:00:00,65.8,72.35,66.18
HUM-ENT_DEMO-00163,ENT_DEMO,OWN_DEMO,2025-01-07 18:00:00,63.06,58.32,69.09
HUM-ENT_DEMO-00164,ENT_DEMO,OWN_DEMO,2025-01-07 19:00:00,68.87,66.33,64.77
HUM-ENT_DEMO-00165,ENT_DEMO,OWN_DEMO,2025-01-07 20:00:00,63.55,64.29,60.3
HUM-ENT_DEMO-00166,ENT_DEMO,OWN_DEMO,2025-01-07 21:00:00,65.64,63.83,58.33
HUM-ENT_DEMO-00167,ENT_DEMO,OWN_DEMO,2025-01-07 22:00:00,65.64,72.07,67.21
HUM-ENT_DEMO-00168,ENT_DEMO,OWN_DEMO,2025-01-07 23:00:00,66.09,61.69,63.72
HUM-ENT_DEMO-00169,ENT_DEMO,OWN_DEMO,2025-01-08 00:00:00,65.18,64.86,67.39
HUM-ENT_DEMO-00170,ENT_DEMO,OWN_DEMO,2025-01-08 01:00:00,67.24,69.34,62.68
HUM-ENT_DEMO-00171,ENT_DEMO,OWN_DEMO,2025-01-08 02:00:00,69.3,58.1,64.45
HUM-ENT_DEMO-00172,ENT_DEMO,OWN_DEMO,2025-01-08 03:00:00,69.46,61.3,55.36
HUM-ENT_DEMO-00173,ENT_DEMO,OWN_DEMO,2025-01-08 04:00:00,62.56,64.35,66.1
HUM-ENT_DEMO-00174,ENT_DEMO,OWN_DEMO,2025-01-08 05:00:00,62.39,63.59,61.3
HUM-ENT_DEMO-00175,ENT_DEMO,OWN_DEMO,2025-01-08 06:00:00,68.4,61.95,61.73
HUM-ENT_DEMO-00176,ENT_DEMO,OWN_DEMO,2025-01-08 07:00:00,61.84,65.48,65.19
HUM-ENT_DEMO-00177,ENT_DEMO,OWN_DEMO,2025-01-08 08:00:00,62.45,65.46,64.19
HUM-ENT_DEMO-00178,ENT_DEMO,OWN_DEMO,2025-01-08 09:00:00,64.68,66.87,67.61
HUM-ENT_DEMO-00179,ENT_DEMO,OWN_DEMO,2025-01-08 10:00:00,68.74,63.96,62.84
HUM-ENT_DEMO-00180,ENT_DEMO,OWN_DEMO,2025-01-08 11:00:00,63.65,59.95,70.72
HUM-ENT_DEMO-00181,ENT_DEMO,OWN_DEMO,2025-01-08 12:00:00,64.15,62.4,65.83
HUM-ENT_DEMO-00182,ENT_DEMO,OWN_DEMO,2025-01-08 13:00:00,71.46,70.76,66.98
HUM-ENT_DEMO-00183,ENT_DEMO,OWN_DEMO,2025-01-08 14:00:00,66.62,63.03,63.37
HUM-ENT_DEMO-00184,ENT_DEMO,OWN_DEMO,2025-01-08 15:00:00,58.81,65.63,59.99
HUM-ENT_DEMO-00185,ENT_DEMO,OWN_DEMO,2025-01-08 16:00:00,66.79,75.82,65.86
HUM-ENT_DEMO-00186,ENT_DEMO,OWN_DEMO,2025-01-08 17:00:00,64.42,71.71,64.7
HUM-ENT_DEMO-00187,ENT_DEMO,OWN_DEMO,2025-01-08 18:00:00,65.16,56.31,68.48
HUM-ENT_DEMO-00188,ENT_DEMO,OWN_DEMO,2025-01-08 19:00:00,64.54,60.4,66.0
HUM-ENT_DEMO-00189,ENT_DEMO,OWN_DEMO,2025-01-08 20:00:00,58.78,60.12,68.5
HUM-ENT_DEMO-00190,ENT_DEMO,OWN_DEMO,2025-01-08 21:00:00,62.83,61.5,65.98
HUM-ENT_DEMO-00191,ENT_DEMO,OWN_DEMO,2025-01-08 22:00:00,57.94,65.09,63.24
HUM-ENT_DEMO-00192,ENT_DEMO,OWN_DEMO,2025-01-08 23:00:00,66.98,62.97,65.88
HUM-ENT_DEMO-00193,ENT_DEMO,OWN_DEMO,2025-01-09 00:00:00,72.56,70.52,59.0
HUM-ENT_DEMO-00194,ENT_DEMO,OWN_DEMO,2025-01-09 01:00:00,59.4,71.2,66.21
HUM-ENT_DEMO-00195,ENT_DEMO,OWN_DEMO,2025-01-09 02:00:00,63.13,63.48,63.53
HUM-ENT_DEMO-00196,ENT_DEMO,OWN_DEMO,2025-01-09 03:00:00,60.33,73.13,68.79
HUM-ENT_DEMO-00197,ENT_DEMO,OWN_DEMO,2025-01-09 04:00:00,67.12,58.78,60.89
HUM-ENT_DEMO-00198,ENT_DEMO,OWN_DEMO,2025-01-09 05:00:00,65.36,62.9,60.04
HUM-ENT_DEMO-00199,ENT_DEMO,OWN_DEMO,2025-01-09 06:00:00,59.19,65.13,61.01
HUM-ENT_DEMO-00200,ENT_DEMO,OWN_DEMO,2025-01-09 07:00:00,66.67,72.4,61.77
HUM-ENT_DEMO-00201,ENT_DEMO,OWN_DEMO,2025-01-09 08:00:00,63.91,69.43,65.33
HUM-ENT_DEMO-00202,ENT_DEMO,OWN_DEMO,2025-01-09 09:00:00,65.48,66.12,61.62
HUM-ENT_DEMO-00203,ENT_DEMO,OWN_DEMO,2025-01-09 10:00:00,63.96,60.09,60.33
HUM-ENT_DEMO-00204,ENT_DEMO,OWN_DEMO,2025-01-09 11:00:00,61.41,69.05,61.87
HUM-ENT_DEMO-00205,ENT_DEMO,OWN_DEMO,2025-01-09 12:00:00,63.33,53.9,64.5
HUM-ENT_DEMO-00206,ENT_DEMO,OWN_DEMO,2025-01-09 13:00:00,66.74,67.94,62.66
HUM-ENT_DEMO-00207,ENT_DEMO,OWN_DEMO,2025-01-09 14:00:00,62.63,66.62,69.4
HUM-ENT_DEMO-00208,ENT_DEMO,OWN_DEMO,2025-01-09 15:00:00,69.57,56.06,68.2
HUM-ENT_DEMO-00209,ENT_DEMO,OWN_DEMO,2025-01-09 16:00:00,69.88,61.96,61.4
HUM-ENT_DEMO-00210,ENT_DEMO,OWN_DEMO,2025-01-09 17:00:00,68.65,62.12,67.12
HUM-ENT_DEMO-00211,ENT_DEMO,OWN_DEMO,2025-01-09 18:00:00,59.13,64.77,63.54
HUM-ENT_DEMO-00212,ENT_DEMO,OWN_DEMO,2025-01-09 19:00:00,66.64,58.46,58.68
HUM-ENT_DEMO-00213,ENT_DEMO,OWN_DEMO,2025-01-09 20:00:00,68.9,68.62,70.18
HUM-ENT_DEMO-00214,ENT_DEMO,OWN_DEMO,2025-01-09 21:00:00,65.22,68.1,63.45
HUM-ENT_DEMO-00215,ENT_DEMO,OWN_DEMO,2025-01-09 22:00:00,65.72,67.96,61.23
HUM-ENT_DEMO-00216,ENT_DEMO,OWN_DEMO,2025-01-09 23:00:00,64.87,62.17,63.08
HUM-ENT_DEMO-00217,ENT_DEMO,OWN_DEMO,2025-01-10 00:00:00,66.29,61.78,67.76
HUM-ENT_DEMO-00218,ENT_DEMO,OWN_DEMO,2025-01-10 01:00:00,71.69,65.24,68.65
HUM-ENT_DEMO-00219,ENT_DEMO,OWN_DEMO,2025-01-10 02:00:00,66.43,61.56,61.19
HUM-ENT_DEMO-00220,ENT_DEMO,OWN_DEMO,2025-01-10 03:00:00,60.67,62.75,68.52
HUM-ENT_DEMO-00221,ENT_DEMO,OWN_DEMO,2025-01-10 04:00:00,62.78,69.64,62.68
HUM-ENT_DEMO-00222,ENT_DEMO,OWN_DEMO,2025-01-10 05:00:00,70.84,64.25,68.68
HUM-ENT_DEMO-00223,ENT_DEMO,OWN_DEMO,2025-01-10 06:00:00,52.65,58.37,61.35
HUM-ENT_DEMO-00224,ENT_DEMO,OWN_DEMO,2025-01-10 07:00:00,63.95,65.73,65.48
HUM-ENT_DEMO-00225,ENT_DEMO,OWN_DEMO,2025-01-10 08:00:00,67.79,57.48,69.03
HUM-ENT_DEMO-00226,ENT_DEMO,OWN_DEMO,2025-01-10 09:00:00,62.95,60.77,63.87
HUM-ENT_DEMO-00227,ENT_DEMO,OWN_DEMO,2025-01-10 10:00:00,60.84,64.26,62.37
HUM-ENT_DEMO-00228,ENT_DEMO,OWN_DEMO,2025-01-10 11:00:00,73.34,73.02,63.61
HUM-ENT_DEMO-00229,ENT_DEMO,OWN_DEMO,2025-01-10 12:00:00,65.44,61.22,65.77
HUM-ENT_DEMO-00230,ENT_DEMO,OWN_DEMO,2025-01-10 13:00:00,66.9,73.01,67.45
HUM-ENT_DEMO-00231,ENT_DEMO,OWN_DEMO,2025-01-10 14:00:00,64.63,62.06,63.36
HUM-ENT_DEMO-00232,ENT_DEMO,OWN_DEMO,2025-01-10 15:00:00,70.28,70.55,58.41
HUM-ENT_DEMO-00233,ENT_DEMO,OWN_DEMO,2025-01-10 16:00:00,60.51,72.35,65.67
HUM-ENT_DEMO-00234,ENT_DEMO,OWN_DEMO,2025-01-10 17:00:00,64.42,68.44,62.69
HUM-ENT_DEMO-00235,ENT_DEMO,OWN_DEMO,2025-01-10 18:00:00,62.73,64.72,68.9
HUM-ENT_DEMO-00236,ENT_DEMO,OWN_DEMO,2025-01-10 19:00:00,59.64,56.06,71.2
